lap_s,time,Lap Time,Lap Distance,Lap Number,Ground Speed,Throttle Pos,Brake Pos,CG Accel Longitudinal,Brake Torque FL,Brake Torque FR,Brake Torque RL,Brake Torque RR,Brake Temp FL,Brake Temp FR,Brake Temp RL,Brake Temp RR,Wheel Angular Speed FL,Wheel Angular Speed FR,Wheel Angular Speed RL,Wheel Angular Speed RR,Car Coord X,Car Coord Y,Car Coord Z,Car Pos Norm,Lap Invalidated,speed_ms,long_accel_ms2,front_brake_torque,rear_brake_torque,front_wheel_omega,rear_wheel_omega,front_brake_temp,rear_brake_temp
75.70073971420572,145.4,75.7500113327939,4995.89077897358,7.0,298.8744878054281,100.0,0.0,0.4364045658746891,0.0,0.0,0.0,0.0,1353.7479128523196,1347.4580944461993,1202.0764701417531,1202.108452563612,225.68171281306235,225.64616091009637,227.17532369725708,227.17532369725708,-38.0251461041184,727.0969118718285,-10.630959176032183,0.7328867398187925,,83.02069105706336,4.27966683593502,0.0,0.0,225.66393686157937,227.17532369725708,1350.6030036492593,1202.0924613526827
75.73438828168715,145.42000000000002,75.78365990027532,4998.68723618008,7.0,298.91704204602223,100.0,0.0,0.425434794613346,0.0,0.0,0.0,0.0,1353.3725694843633,1347.0844894736376,1201.7889402018063,1201.8209127590524,225.8065691366141,225.7336682882677,227.3614792364457,227.3614792364457,-37.77131023750893,729.8526212519539,-10.645594029759696,0.7331329374690334,,83.03251167945062,4.172090128594969,0.0,0.0,225.77011871244088,227.3614792364457,1350.2285294790004,1201.8049264804295
75.76710413495053,145.44,75.81637575353871,5001.400886560986,7.0,298.9745214829541,100.0,0.0,0.4179552906344054,0.0,0.0,0.0,0.0,1352.9972261164069,1346.710884501076,1201.5014102618595,1201.5333729544927,225.8244088475222,225.74958950375932,227.22870715357723,227.22870715357723,-37.51638763886378,732.6090859921818,-10.659402726601265,0.7333791351192743,,83.04847818970947,4.0987412508998915,0.0,0.0,225.78699917564074,227.22870715357723,1349.8540553087414,1201.5173916081762
75.80040971363493,145.46,75.84968133222311,5004.167136040565,7.0,299.0201693877667,100.0,0.0,0.3895581165734822,0.0,0.0,0.0,0.0,1352.6218827484506,1346.3372795285143,1201.2138803219127,1201.2458331499333,225.91988321350232,225.82485998509893,227.30968644636653,227.30968644636653,-37.26026330951105,735.3656909119798,-10.673329247907573,0.7336253327695151,,83.06115816326853,3.820260103895339,0.0,0.0,225.8723715993006,227.30968644636653,1349.4795811384824,1201.229856735923
75.83363443401198,145.48,75.88290605260016,5006.930074451696,7.0,299.0753771976609,100.0,0.0,0.3854004741527019,0.0,0.0,0.0,0.0,1352.2465393804941,1345.9636745559526,1200.926350381966,1200.9582933453737,225.86768702418672,225.7090345970435,227.36027555771147,227.36027555771147,-37.00082388365069,738.122222876691,-10.686099042461343,0.7338715304197561,,83.07649366601692,3.779487559849594,0.0,0.0,225.78836081061513,227.36027555771147,1349.1051069682235,1200.9423218636698
75.86649228658807,145.5,75.91576390517625,5009.659271087354,7.0,299.06111832856584,87.08463642776036,0.0,0.3886372235424203,0.0,0.0,0.0,0.0,1351.871196012538,1345.590069583391,1200.638820442019,1200.670753540814,226.04804892464784,225.84457300594497,227.24247689459213,227.24247689459213,-36.73895517003531,740.879217171284,-10.699478382276688,0.734117728069997,,83.07253286904607,3.8112292282522757,0.0,0.0,225.9463109652964,227.24247689459213,1348.7306327979645,1200.6547869914166
75.89981215309004,145.52,75.94908377167822,5012.424577049497,7.0,298.8587826040024,71.53183469749551,4.613875943327088,0.3910862582371657,136.27300074985783,136.39256578886236,70.6548907836435,70.66633052673686,1351.4955262129288,1345.2161759336889,1200.3510343851444,1200.3829677200047,225.6860198604032,225.441466504157,226.61815868377656,226.58190160146788,-36.47370310610135,743.6345339378036,-10.711551119149114,0.7343647340766787,,83.01632850111177,3.835246054341501,136.3327832693601,70.66061065519017,225.56374318228012,226.60003014262222,1348.355851073309,1200.3670010525746
75.93328779509703,145.54,75.98255941368521,5015.204043332456,7.0,298.540351280346,38.76476030265383,9.924482182861205,0.4055905023549525,293.1242592040187,293.38144451066086,151.97920649089363,152.0038134651385,1351.1198564133197,1344.842282283987,1200.06324832827,1200.0951818991955,225.4425793234615,225.153081439858,225.8265186396191,225.7485293803076,-36.204556671882685,746.3896181410141,-10.723650286371097,0.7346117400833604,,82.92787535565166,3.9774840999191943,293.2528518573398,151.99150997801607,225.29783038165976,225.78752400996336,1347.9810693486534,1200.0792151137327
75.9672627808081,145.56,76.01653439939628,5018.0120179188825,7.0,296.9399321538457,31.87277950915817,27.78185667870385,0.4058808850954439,820.0582711873762,820.779077428932,589.3132170545873,589.4085940065811,1350.7441866137108,1344.468388634285,1199.7754622713953,1199.807396078386,223.41769502671696,222.86589666522056,224.02941992514027,224.0288111360863,-35.93013506548204,749.1339067550459,-10.730185034548445,0.7348587460900422,,82.48331448717936,3.9803317818212345,820.4186743081541,589.3609055305842,223.14179584596877,224.0291155306133,1347.606287623998,1199.7914291748907
76.00018639153383,145.58,76.04945801012201,5020.714446908126,7.0,294.8688661334631,6.853950202340462,50.64791937321354,0.3927859375754376,1493.183007803878,1494.4985686064424,1074.4994180935428,1074.6731029986008,1350.3685168141017,1344.0944949845832,1199.487676214521,1199.519610257577,220.09220695262184,219.9263704931973,221.16268485165688,221.09808378045747,-35.65377012442252,751.8548385019333,-10.73666033297018,0.7351057520967239,,81.90801837040641,3.851914214724165,1493.8407882051602,1074.5862605460718,220.00928872290956,221.1303843160572,1347.2315058993424,1199.503643236049
76.03449268994052,145.6,76.0837643085287,5023.512605886664,7.0,291.8867465712497,0.0,64.41035073033224,0.3788089062358438,1898.2775605097272,1899.936249268334,1398.153960784297,1398.3800351283046,1349.9928470144926,1343.7206013348812,1199.1998901576462,1199.2318244367675,217.0459309798548,216.8398020323524,218.2009011756206,218.20011704852925,-35.374391163002635,754.5645486295421,-10.742589024437972,0.7353527581034056,,81.07965182534714,3.714846360337737,1899.1069048890306,1398.2669979563007,216.9428665061036,218.20050911207494,1346.8567241746869,1199.2158572972069
76.06706265565523,145.62,76.11633427424341,5026.134000425371,7.0,287.6640218903882,0.0,82.455671485222,0.3763579959527649,2427.178100800113,2429.289238545324,1821.2242445993536,1821.5185264453469,1349.6165638855707,1343.346107835102,1198.911708835981,1198.9436189541561,211.73484604873192,212.20562354742344,213.94276955639376,213.9423830118908,-35.09329336989839,757.2325486829013,-10.74615518840966,0.7356006886916748,,79.90667274733005,3.690811141010182,2428.233669672719,1821.3713855223502,211.97023479807768,213.94257628414226,1346.4813358603362,1198.9276638950687
